Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO_AQI,NO2_AQI,NOx_AQI,C6H6_AQI,Overall_AQI
22/11/2004,01.00.00,1,1049,218.8118162,8.2,907,297,795,145,1038,1209,3.9,55.9,0.4568,11,109,110,138,138
22/11/2004,02.00.00,0.4,919,218.8118162,5,761,212,911,122,942,1044,3.3,58,0.4551,5,105,102,106,106
22/11/2004,03.00.00,0.1,870,218.8118162,3.5,684,246.8967349,997,113.0912508,895,936,3.7,56.3,0.4544,1,103,106,87,106
22/11/2004,04.00.00,2.152749544,814,218.8118162,2,587,81,1146,68,876,840,4.2,54.8,0.4571,24,66,40,66,66
22/11/2004,05.00.00,2.152749544,820,218.8118162,2.3,604,116,1127,80,874,847,2.6,60.8,0.4544,24,79,58,70,79
22/11/2004,06.00.00,0.1,897,218.8118162,4.2,722,201,987,108,953,959,3.7,57.9,0.4651,1,102,101,97,102
22/11/2004,07.00.00,0.4,988,218.8118162,6.8,850,333,861,149,1030,1133,4.5,54.8,0.466,5,110,114,124,124
22/11/2004,08.00.00,2.4,1242,218.8118162,16.2,1185,733,625,232,1297,1511,4.9,55.8,0.4882,27,126,,,126
22/11/2004,09.00.00,3.1,1493,218.8118162,50.7,1981,846,448,215,1567,2346,5.4,55.1,0.497,35,123,,,123
22/11/2004,10.00.00,3.1,1394,218.8118162,63.7,2214,801,411,218,1629,2311,6.2,51.8,0.4952,35,123,,,123
22/11/2004,11.00.00,2.7,1252,218.8118162,25.4,1439,884,559,239,1383,1798,6.8,49.8,0.4959,31,127,,,127
22/11/2004,12.00.00,2.3,1255,218.8118162,20.1,1301,784,571,224,1355,1750,7.3,50.6,0.5184,26,124,,,124
22/11/2004,13.00.00,3,1360,218.8118162,23.5,1392,896,490,235,1458,1863,7.8,49,0.5191,34,126,,,126
22/11/2004,14.00.00,3.6,1369,218.8118162,25.2,1434,953,489,237,1539,1883,8,49.2,0.5282,41,127,,,127
22/11/2004,15.00.00,3.1,1361,218.8118162,21.8,1347,980,518,239,1456,1851,8.3,49.3,0.5414,35,127,,,127
22/11/2004,16.00.00,3.5,1411,218.8118162,22.8,1371,1058,500,235,1484,1919,8.5,49.6,0.5517,40,126,,,126
22/11/2004,17.00.00,4,1509,218.8118162,25.4,1439,1080,459,199,1577,2078,8.5,52.6,0.5856,45,120,,,120
22/11/2004,18.00.00,6.3,1738,218.8118162,38.3,1735,1301,365,240,1917,2434,8.9,53.4,0.6117,69,127,,,127
22/11/2004,19.00.00,6.9,1766,218.8118162,37.6,1720,1345,361,245,1881,2515,9.1,53.8,0.6216,75,128,,,128
22/11/2004,20.00.00,6.5,1706,218.8118162,33.9,1641,1218,381,239,1778,2522,8.9,54.2,0.6183,71,127,,,127
22/11/2004,21.00.00,3.3,1472,218.8118162,22.4,1361,884,462,191,1455,2334,8.5,54.2,0.6054,38,118,,,118
22/11/2004,22.00.00,2.4,1392,218.8118162,16.9,1206,650,521,164,1347,2199,8.5,57.8,0.6432,27,113,145,,145
22/11/2004,23.00.00,1.7,1335,218.8118162,13.9,1112,444,570,130,1331,1861,7.7,71.1,0.7503,19,106,125,,125
23/11/2004,00.00.00,1.3,1285,218.8118162,11.6,1037,370,610,121,1277,1751,7.9,72.5,0.7766,15,105,118,,118
23/11/2004,01.00.00,1.1,1267,218.8118162,10.8,1008,349,628,118,1264,1652,8,75.3,0.8079,12,104,116,,116
23/11/2004,02.00.00,0.8,1176,218.8118162,8.8,930,287,679,113,1216,1455,8,76.2,0.8217,9,103,109,144,144
23/11/2004,03.00.00,0.3,1079,218.8118162,6,812,246.8967349,782,113.0912508,1158,1158,7.8,81.3,0.8631,3,103,106,116,116
23/11/2004,04.00.00,2.152749544,1084,218.8118162,6.1,816,226,776,94,1165,1126,7.9,81.8,0.8759,24,94,103,117,117
23/11/2004,05.00.00,1.3,1091,218.8118162,6.4,829,238,755,92,1177,1126,8.2,81.4,0.888,15,91,105,120,120
23/11/2004,06.00.00,1.4,1126,218.8118162,7.7,886,316,713,98,1225,1158,8.5,81.1,0.8989,16,98,112,133,133
23/11/2004,07.00.00,2.1,1210,218.8118162,10,978,508,666,111,1332,1237,8.9,79.3,0.9088,24,103,131,,131
23/11/2004,08.00.00,4.5,1565,218.8118162,24,1405,920,488,139,1830,1696,9.5,77.9,0.9278,51,108,,,108
23/11/2004,09.00.00,5.7,1578,218.8118162,27.6,1494,980,448,160,1854,1800,9.9,77.6,0.9488,63,112,,,112
23/11/2004,10.00.00,6.6,1702,218.8118162,31.5,1585,1188,422,183,1960,1967,10.7,76.2,0.9798,72,117,,,117
23/11/2004,11.00.00,5,1552,218.8118162,24.1,1406,1045,478,185,1749,1862,11.8,72.2,0.9948,56,117,,,117
23/11/2004,12.00.00,5.3,1590,218.8118162,26.5,1466,999,448,198,1831,2003,13.3,66.9,1.0163,59,119,,,119
23/11/2004,13.00.00,5.4,1640,218.8118162,27.1,1480,955,432,201,1865,2041,13.8,67,1.0513,60,120,,,120
23/11/2004,14.00.00,7.3,1769,218.8118162,33.2,1624,1189,396,233,2041,2202,13.9,67.6,1.0666,79,126,,,126
23/11/2004,15.00.00,5.1,1581,218.8118162,25.5,1442,933,435,202,1839,1966,14.2,66.8,1.073,57,120,,,120
23/11/2004,16.00.00,5.3,1658,218.8118162,27.1,1482,898,419,186,1893,2030,14.2,67.8,1.0879,59,117,,,117
23/11/2004,17.00.00,7.3,1821,218.8118162,35.4,1673,1201,371,215,2119,2201,13.6,71,1.1018,79,123,,,123
23/11/2004,18.00.00,10.2,1982,218.8118162,49.5,1959,1369,322,227,2536,2386,13.2,72.6,1.0936,113,125,,,125
23/11/2004,19.00.00,11.9,2008,218.8118162,50.6,1980,1389,325,220,2562,2342,12.4,74.7,1.0741,142,124,,,142
23/11/2004,20.00.00,11.5,1918,218.8118162,49.4,1958,1358,335,190,2477,2237,11.5,76.2,1.0324,135,118,,,135
23/11/2004,21.00.00,8.3,1693,218.8118162,31.7,1590,1189,412,178,1949,2025,10.4,79.3,0.9993,89,116,,,116
23/11/2004,22.00.00,4.7,1495,218.8118162,21.8,1345,866,467,147,1649,1853,10,82.5,1.015,53,110,,,110
23/11/2004,23.00.00,4,1449,218.8118162,19.8,1291,718,482,138,1580,1817,10,82.6,1.0163,45,108,,,108
24/11/2004,00.00.00,3.9,1439,218.8118162,18.6,1257,715,494,135,1571,1704,10.1,83.5,1.0296,44,107,,,107
24/11/2004,01.00.00,2.8,1270,218.8118162,13.4,1098,558,572,123,1420,1463,10,83.6,1.0235,32,105,136,,136
24/11/2004,02.00.00,2.3,1163,218.8118162,10.1,980,467,654,106,1327,1299,10.4,80.8,1.0191,26,102,127,,127
24/11/2004,03.00.00,1.8,1130,218.8118162,8.4,915,246.8967349,697,113.0912508,1281,1205,10.6,80.3,1.0252,20,103,106,140,140
24/11/2004,04.00.00,1.4,1023,218.8118162,5.4,781,295,809,81,1195,1019,10.6,78.8,1.008,16,80,110,110,110
24/11/2004,05.00.00,1,931,218.8118162,3.4,679,151,947,66,1138,867,10.5,77.8,0.9839,11,64,76,86,86
24/11/2004,06.00.00,1,953,218.8118162,4.1,717,188,907,64,1152,911,9.8,79.2,0.9567,11,62,94,96,96
24/11/2004,07.00.00,1.8,1108,218.8118162,8.7,927,380,718,86,1315,1106,9.5,80.3,0.9532,20,85,119,143,143
24/11/2004,08.00.00,3.8,1414,218.8118162,18.7,1261,717,532,114,1644,1479,9.8,80.5,0.9724,43,103,,,103
24/11/2004,09.00.00,4.2,1423,218.8118162,21,1323,803,496,115,1727,1568,10.3,80.3,1.002,48,104,,,104
24/11/2004,10.00.00,3.6,1352,218.8118162,17.7,1231,726,538,110,1605,1530,11.1,77.2,1.0175,41,103,,,103
24/11/2004,11.00.00,3.3,1303,218.8118162,15.1,1153,558,575,116,1520,1582,13.3,68.8,1.0505,38,104,136,,136
24/11/2004,12.00.00,2,1103,218.8118162,8.8,931,427,711,162,1293,1235,15.1,58.3,0.9978,23,113,123,144,144
24/11/2004,13.00.00,2,1138,218.8118162,9.7,967,317,695,104,1332,1195,15.6,56.2,0.9876,23,102,112,,112
24/11/2004,14.00.00,2.9,1278,218.8118162,14.4,1130,436,580,129,1506,1471,15.4,59.6,1.0375,33,106,124,,124
24/11/2004,15.00.00,2.7,1292,218.8118162,14.7,1141,490,556,146,1498,1582,14.6,63.7,1.0508,31,110,129,,129
24/11/2004,16.00.00,3.4,1374,218.8118162,17.4,1222,602,516,160,1582,1671,13.7,66.8,1.0432,39,112,140,,140
24/11/2004,17.00.00,4.5,1464,218.8118162,22.3,1358,732,477,169,1719,1711,12.3,72.5,1.0331,51,114,,,114
24/11/2004,18.00.00,6.1,1562,218.8118162,30.3,1557,865,427,167,1916,1852,10.8,77.2,1.0021,67,113,,,113
24/11/2004,19.00.00,6.8,1592,218.8118162,33.3,1627,936,401,166,1957,1902,10.2,80.4,1.0003,74,113,,,113
24/11/2004,20.00.00,8.4,1669,218.8118162,36,1686,1074,384,181,2066,1961,10.1,79.3,0.9795,90,116,,,116
24/11/2004,21.00.00,5.3,1429,218.8118162,23.9,1401,812,475,144,1698,1689,10,76.1,0.9329,59,109,,,109
24/11/2004,22.00.00,4.5,1354,218.8118162,19,1269,773,506,141,1530,1580,8.6,82.3,0.9198,51,109,,,109
24/11/2004,23.00.00,4.1,1311,218.8118162,16.8,1203,761,542,123,1448,1428,7.7,84.3,0.8881,47,105,,,105
25/11/2004,00.00.00,4,1311,218.8118162,17.5,1225,781,538,121,1464,1434,7.1,84.1,0.8557,45,105,,,105
25/11/2004,01.00.00,4,1292,218.8118162,17.4,1221,743,547,114,1437,1389,6.7,83.2,0.819,45,103,,,103
25/11/2004,02.00.00,3,1091,218.8118162,11.3,1025,533,666,93,1262,1130,6,83,0.78,34,93,134,,134
25/11/2004,03.00.00,2.1,1009,218.8118162,8.7,928,246.8967349,754,113.0912508,1166,983,5.1,84,0.7439,24,103,106,143,143
25/11/2004,04.00.00,2.2,1050,218.8118162,9.4,956,456,725,89,1162,1025,4.3,85.4,0.7152,25,88,126,150,150
25/11/2004,05.00.00,2.2,1053,218.8118162,9.4,955,486,710,94,1154,1050,4,85.7,0.7041,25,94,129,150,150
25/11/2004,06.00.00,2,1016,218.8118162,9.1,945,498,724,93,1147,1038,4,84.4,0.6943,23,93,130,147,147
25/11/2004,07.00.00,2.2,1057,218.8118162,10.7,1004,585,702,100,1204,1080,4,83.1,0.682,25,100,139,,139
25/11/2004,08.00.00,4,1309,218.8118162,21.3,1333,911,537,127,1555,1411,4.4,81.3,0.689,45,106,,,106
25/11/2004,09.00.00,4.8,1315,218.8118162,22.9,1375,845,526,137,1576,1549,6.7,72.6,0.718,54,108,,,108
25/11/2004,10.00.00,4.6,1315,218.8118162,20.1,1300,807,547,190,1531,1659,10,63.4,0.7791,52,118,,,118
25/11/2004,11.00.00,2.8,1111,218.8118162,11.8,1042,603,682,171,1257,1434,13.6,48.7,0.7547,32,114,140,,140
25/11/2004,12.00.00,2.1,1087,218.8118162,10.6,1000,391,706,127,1251,1310,14.6,46.5,0.7687,24,106,120,,120
25/11/2004,13.00.00,2,1104,218.8118162,11.4,1028,279,696,109,1263,1227,15.4,43,0.7483,23,103,109,,109
25/11/2004,14.00.00,2.5,1142,218.8118162,12.8,1078,358,670,126,1256,1261,16.4,38.2,0.7081,28,106,116,,116
25/11/2004,15.00.00,2.5,1164,218.8118162,13.4,1096,403,662,136,1311,1261,16.8,37.6,0.7129,28,108,121,,121
25/11/2004,16.00.00,2.8,1214,218.8118162,14.2,1124,465,659,156,1302,1345,16.8,36.7,0.6944,32,111,127,,127
25/11/2004,17.00.00,4,1369,218.8118162,21.8,1346,707,558,187,1537,1608,15.4,41.3,0.7151,45,117,,,117
25/11/2004,18.00.00,4.5,1368,218.8118162,21.4,1334,660,529,173,1547,1653,13.8,48.9,0.7699,51,115,146,,146
25/11/2004,19.00.00,3.1,1226,218.8118162,15.4,1161,402,606,137,1368,1442,13.3,50.9,0.7745,35,108,121,,121
25/11/2004,20.00.00,2.6,1225,218.8118162,14.5,1134,350,614,122,1352,1421,11.5,57.3,0.7786,30,105,116,,116
25/11/2004,21.00.00,2.6,1190,218.8118162,11.4,1028,355,654,129,1287,1329,10.7,59.8,0.7674,30,106,116,,116
25/11/2004,22.00.00,2,1128,218.8118162,7.8,889,296,743,110,1160,1212,10,61.8,0.7576,23,103,110,134,134
25/11/2004,23.00.00,1.8,1105,218.8118162,7.6,883,266,747,102,1180,1179,9.9,62.1,0.7566,20,101,107,132,132
26/11/2004,00.00.00,2.5,1152,218.8118162,9.5,959,373,689,114,1232,1231,9.3,64.5,0.7554,28,103,118,,118
26/11/2004,01.00.00,2.3,1141,218.8118162,9.7,967,417,698,117,1245,1214,9.1,65.7,0.7607,26,104,122,,122
26/11/2004,02.00.00,2.1,1121,218.8118162,8.1,901,308,712,98,1215,1134,8.9,71.8,0.818,24,98,112,137,137
26/11/2004,03.00.00,1.5,1043,218.8118162,5.9,805,246.8967349,798,113.0912508,1155,992,9.1,72.9,0.8429,17,103,106,115,115
26/11/2004,04.00.00,2.152749544,1090,218.8118162,6.6,841,209,757,79,1202,989,8.7,77.6,0.8753,24,78,102,122,122
26/11/2004,05.00.00,1.2,982,218.8118162,4.8,752,196,844,77,1153,897,9,77.3,0.8873,14,76,98,104,104
26/11/2004,06.00.00,1,974,218.8118162,4.6,743,203,864,75,1155,885,9.1,77.3,0.8944,11,73,101,102,102
26/11/2004,07.00.00,1.7,1118,218.8118162,8.4,915,393,731,95,1289,1059,9.3,76.9,0.9007,19,95,120,140,140
26/11/2004,08.00.00,4.3,1508,218.8118162,23.1,1379,864,496,137,1767,1567,10,75,0.9179,49,108,,,108
26/11/2004,09.00.00,5.8,1521,218.8118162,26.6,1470,960,456,149,1857,1727,10.6,72.7,0.9272,64,110,,,110
26/11/2004,10.00.00,5.6,1562,218.8118162,26.1,1458,1056,458,197,1770,2021,12.4,64.8,0.931,62,119,,,119
26/11/2004,11.00.00,4,1392,218.8118162,16.4,1192,856,543,183,1508,1795,13.7,59.9,0.9335,45,117,,,117
26/11/2004,12.00.00,4,1439,218.8118162,18.9,1267,854,522,179,1586,1852,14.9,57,0.9564,45,116,,,116
26/11/2004,13.00.00,4.9,1539,218.8118162,22.7,1371,854,488,196,1712,1943,15.5,56.2,0.9814,55,119,,,119
26/11/2004,14.00.00,5.6,1608,218.8118162,27.2,1483,949,446,208,1845,2058,15.8,56.3,1.0026,62,121,,,121
26/11/2004,15.00.00,5.1,1589,218.8118162,24.1,1407,932,556,203,1757,1972,15.8,57.9,1.0292,57,120,,,120
26/11/2004,16.00.00,6.2,1704,218.8118162,29.1,1531,1071,507,213,1904,2098,15.7,58.9,1.0432,68,122,,,122
26/11/2004,17.00.00,7.7,1822,218.8118162,36,1686,1134,387,233,2077,2244,15.5,61.2,1.067,83,126,,,126
26/11/2004,18.00.00,10.1,1956,218.8118162,45.2,1877,1389,347,255,2338,2465,15.5,62.8,1.0979,111,130,,,130
26/11/2004,19.00.00,6.4,1676,218.8118162,30.7,1568,866,444,170,1983,2096,15.6,64.9,1.1396,70,114,,,114
26/11/2004,20.00.00,7.7,1834,218.8118162,37.7,1723,947,400,167,2204,2190,15.1,67,1.1394,83,113,,,113
26/11/2004,21.00.00,8.1,1759,218.8118162,31.6,1588,1155,437,205,1971,2234,14.6,67.7,1.1164,87,121,,,121
26/11/2004,22.00.00,4.7,1518,218.8118162,19.9,1293,798,515,170,1602,2048,13.8,67.8,1.0609,53,114,,,114
26/11/2004,23.00.00,4.3,1502,218.8118162,18.6,1256,696,560,154,1568,2044,13.4,69,1.0579,49,111,150,,150
27/11/2004,00.00.00,4.1,1499,218.8118162,16.9,1207,654,748,143,1530,1881,13,73.7,1.0957,47,109,145,,145
27/11/2004,01.00.00,4.2,1531,218.8118162,18,1238,685,619,140,1583,1774,12.7,77.5,1.1339,48,108,149,,149
27/11/2004,02.00.00,3.8,1424,218.8118162,14.9,1145,574,641,122,1482,1615,12.4,78.4,1.1269,43,105,138,,138
27/11/2004,03.00.00,2.7,1279,218.8118162,10.2,986,246.8967349,756,113.0912508,1362,1473,11.9,79.7,1.1075,31,103,106,,106
27/11/2004,04.00.00,2.4,1250,218.8118162,9.1,942,319,755,103,1323,1380,11.9,80.7,1.1199,27,101,113,147,147
27/11/2004,05.00.00,2,1189,218.8118162,7.3,870,263,821,97,1272,1251,13.2,75.8,1.1459,23,97,107,129,129
27/11/2004,06.00.00,1.7,1197,218.8118162,7.6,881,320,820,99,1295,1173,12.3,81.9,1.1674,19,99,113,132,132
27/11/2004,07.00.00,2.1,1273,218.8118162,9.2,946,439,729,110,1349,1217,12.8,80.8,1.1898,24,103,124,148,148
27/11/2004,08.00.00,2.5,1298,218.8118162,11.1,1017,398,727,110,1418,1193,13.7,76.3,1.1932,28,103,120,,120
27/11/2004,09.00.00,3.8,1453,218.8118162,16.3,1190,637,583,121,1644,1358,13.4,78.8,1.2104,43,105,144,,144
27/11/2004,10.00.00,3.9,1492,218.8118162,17.8,1233,699,561,122,1672,1481,13.8,77.8,1.2201,44,105,150,,150
27/11/2004,11.00.00,4.2,1481,218.8118162,16.7,1202,699,768,136,1639,1532,15.1,73.2,1.244,48,108,150,,150
27/11/2004,12.00.00,4,1524,218.8118162,17.6,1228,707,853,170,1646,1675,15.8,70.5,1.2557,45,114,,,114
27/11/2004,13.00.00,4.4,1562,218.8118162,19.4,1280,743,479,156,1711,1709,15.4,73.3,1.27,50,111,,,111
27/11/2004,14.00.00,4.7,1567,218.8118162,20.1,1300,745,473,158,1753,1743,15.6,71.4,1.2596,53,112,,,112
27/11/2004,15.00.00,4.6,1568,218.8118162,19.4,1280,741,479,174,1703,1774,16.3,68.7,1.2596,52,115,,,115
27/11/2004,16.00.00,4.8,1622,218.8118162,20.5,1312,765,477,187,1727,1804,16.4,68.2,1.2662,54,117,,,117
27/11/2004,17.00.00,4.5,1515,218.8118162,18.7,1259,632,508,147,1695,1555,15.6,70.2,1.238,51,110,143,,143
27/11/2004,18.00.00,5.6,1603,218.8118162,24.5,1417,808,459,136,1871,1621,14.2,75.8,1.2202,62,108,,,108
27/11/2004,19.00.00,4.9,1514,218.8118162,21.3,1334,703,489,134,1755,1614,14,74.6,1.1865,55,107,,,107
27/11/2004,20.00.00,5.3,1567,218.8118162,23.5,1392,764,470,126,1821,1637,13.3,75.8,1.1506,59,106,,,106
27/11/2004,21.00.00,4.6,1380,218.8118162,15.5,1163,667,573,130,1547,1485,13.7,72.5,1.1326,52,106,147,,147
27/11/2004,22.00.00,2.4,1214,218.8118162,9.9,972,355,663,98,1359,1280,12.8,73.8,1.0853,27,98,116,,116
27/11/2004,23.00.00,2.7,1225,218.8118162,10.1,982,359,656,89,1358,1236,11.2,78.3,1.0415,31,88,117,,117
28/11/2004,00.00.00,2.5,1250,218.8118162,10.3,989,327,665,88,1343,1204,10.6,79.4,1.0133,28,87,113,,113
28/11/2004,01.00.00,2.3,1143,218.8118162,7.6,882,289,738,86,1260,1069,10.8,77.5,1.0027,26,85,110,132,132
28/11/2004,02.00.00,2.152749544,1046,218.8118162,6.1,817,246.8967349,790,113.0912508,1214,957,10.5,78.6,0.9976,24,103,106,117,117
28/11/2004,03.00.00,1.3,953,218.8118162,4.2,722,138,911,70,1148,828,10.3,77.6,0.9743,15,68,69,97,97
28/11/2004,04.00.00,1,913,218.8118162,3.1,659,86,1010,55,1121,748,10.3,74.9,0.9362,11,52,43,82,82
28/11/2004,05.00.00,0.9,858,218.8118162,1.6,554,60,1207,45,1047,663,11.2,69,0.9159,10,42,30,60,60
28/11/2004,06.00.00,0.7,848,218.8118162,1.7,560,62,1206,44,1045,644,8.9,77.1,0.8804,8,42,31,62,62
28/11/2004,07.00.00,0.8,871,218.8118162,1.5,548,73,1197,50,1025,662,9.5,73.3,0.8719,9,47,36,59,59
28/11/2004,08.00.00,1,909,218.8118162,2.6,624,157,1056,74,1073,736,8.6,77.2,0.8617,11,72,79,74,79
28/11/2004,09.00.00,1.1,906,218.8118162,2.8,637,166,1024,81,1070,761,8.6,76.6,0.8586,12,80,83,77,83
28/11/2004,10.00.00,0.8,859,218.8118162,1.9,573,98,1126,65,1039,696,9.7,72,0.8649,9,63,49,64,64
28/11/2004,11.00.00,1.4,1028,218.8118162,5.2,773,153,877,76,1194,871,11.1,68.2,0.8979,16,74,77,108,108
28/11/2004,12.00.00,2.2,1089,218.8118162,6.5,835,307,778,110,1216,1004,11.8,65,0.8966,25,103,111,121,121
28/11/2004,13.00.00,2.7,1184,218.8118162,9.4,954,416,701,124,1313,1133,12.1,64.8,0.9135,31,105,122,150,150
28/11/2004,14.00.00,2.3,1136,218.8118162,8.2,906,346,729,120,1274,1140,12.6,63.2,0.9209,26,105,115,138,138
28/11/2004,15.00.00,1.9,1069,218.8118162,6.9,854,252,780,99,1242,999,13.4,61.9,0.9513,22,99,106,125,125
28/11/2004,16.00.00,2.7,1214,218.8118162,8.6,922,326,741,117,1273,1124,13.3,63.3,0.9597,31,104,113,142,142
28/11/2004,17.00.00,3.2,1212,218.8118162,8.6,926,490,720,132,1283,1193,11.2,70.9,0.9406,36,107,129,142,142
28/11/2004,18.00.00,3.2,1218,218.8118162,10.1,981,452,677,113,1335,1258,9.6,76.5,0.9184,36,103,126,,126
28/11/2004,19.00.00,3.5,1279,218.8118162,12.6,1069,542,628,117,1418,1356,9.9,76.3,0.9296,40,104,134,,134
28/11/2004,20.00.00,4.5,1382,218.8118162,16.5,1196,605,573,127,1543,1468,10.4,74.6,0.9394,51,106,141,,141
28/11/2004,21.00.00,4.1,1292,218.8118162,13,1085,577,620,132,1438,1390,10.3,75.1,0.9399,47,107,138,,138
28/11/2004,22.00.00,3.3,1250,218.8118162,12.1,1054,491,634,121,1407,1348,10.4,75.4,0.947,38,105,129,,129
28/11/2004,23.00.00,3.1,1260,218.8118162,11.4,1030,492,639,122,1378,1355,10.5,75.4,0.9566,35,105,130,,130
29/11/2004,00.00.00,3,1203,218.8118162,10.3,988,412,658,113,1350,1315,10.2,78.4,0.9757,34,103,122,,122
29/11/2004,01.00.00,2.3,1146,218.8118162,8,900,283,718,99,1280,1183,9.9,80.5,0.984,26,99,109,136,136
29/11/2004,02.00.00,2.3,1130,218.8118162,8.1,902,280,715,86,1289,1117,9.8,81.4,0.9855,26,85,109,137,137
29/11/2004,03.00.00,1.7,1032,218.8118162,4.9,757,246.8967349,837,113.0912508,1182,1001,9.5,81.7,0.9693,19,103,106,105,106
29/11/2004,04.00.00,1.5,993,218.8118162,4.2,720,156,891,66,1143,925,8.9,83,0.9487,17,64,78,97,97
29/11/2004,05.00.00,1.3,987,218.8118162,4.9,759,166,856,67,1162,940,8.8,83.7,0.9529,15,65,83,105,105
29/11/2004,06.00.00,1.4,1018,218.8118162,5.7,800,225,821,78,1185,956,8.7,84.2,0.9526,16,77,103,113,113
29/11/2004,07.00.00,2,1129,218.8118162,9.8,971,325,707,90,1315,1064,8.7,83.7,0.9454,23,89,113,,113
29/11/2004,08.00.00,4.2,1440,218.8118162,20.6,1312,760,537,120,1657,1515,9.6,80.8,0.9687,48,105,,,105
29/11/2004,09.00.00,5.9,1609,218.8118162,29.5,1540,948,486,139,1961,1803,11.3,75.3,1.0048,65,108,,,108
29/11/2004,10.00.00,6.3,1573,218.8118162,28.3,1511,1044,531,172,1916,1927,13.8,68.5,1.0718,69,114,,,114
29/11/2004,11.00.00,6.6,1705,218.8118162,30.5,1562,1172,473,232,1988,2197,14.9,64.9,1.0929,72,126,,,126
29/11/2004,12.00.00,5,1551,218.8118162,23,1377,1000,564,168,1734,2038,15.3,63.2,1.0898,56,114,,,114
29/11/2004,13.00.00,2.5,1163,218.8118162,11.1,1016,366,781,120,1363,1339,18.6,49.1,1.0425,28,105,117,,117
29/11/2004,14.00.00,2.6,1186,218.8118162,12.8,1077,346,797,121,1404,1328,18.6,49.3,1.0451,30,105,115,,115
29/11/2004,15.00.00,1.9,1166,218.8118162,10.8,1007,289,775,117,1391,1227,18.4,49.9,1.0453,22,104,110,,110
29/11/2004,16.00.00,2.3,1200,218.8118162,11.4,1027,316,760,121,1416,1199,17.9,51.4,1.0488,26,105,112,,112
29/11/2004,17.00.00,1.9,1134,218.8118162,8.1,903,238,821,107,1299,1046,18,51.9,1.0622,22,102,105,137,137
29/11/2004,18.00.00,2.3,1161,218.8118162,10,979,267,758,115,1375,1132,16.7,57.3,1.0813,26,104,107,,107
29/11/2004,19.00.00,1.8,1117,218.8118162,7.3,871,182,781,94,1320,986,17.3,57,1.1137,20,94,91,129,129
29/11/2004,20.00.00,1.9,1114,218.8118162,7.3,872,197,857,98,1310,991,16.8,58.7,1.1109,22,98,99,129,129
29/11/2004,21.00.00,1.4,1022,218.8118162,4.6,744,149,1224,87,1210,847,16.5,59.2,1.1021,16,86,75,102,102
29/11/2004,22.00.00,1.2,996,218.8118162,4,710,124,1699,78,1182,783,16.3,59.7,1.0941,14,77,62,94,94
29/11/2004,23.00.00,1,1002,218.8118162,3.9,704,105,1472,69,1202,752,16,61.6,1.1127,11,67,53,93,93
30/11/2004,00.00.00,1.2,1032,218.8118162,3.6,688,109,1514,67,1200,737,15.6,66.6,1.1763,14,65,55,89,89
30/11/2004,01.00.00,1.4,1052,218.8118162,5.1,766,169,1031,81,1302,796,13.8,80.4,1.2621,16,80,85,107,107
30/11/2004,02.00.00,1.2,1014,218.8118162,4.5,737,124,1509,75,1288,765,13.2,84.4,1.2779,14,73,62,101,101
30/11/2004,03.00.00,0.8,897,218.8118162,2,581,246.8967349,1184,113.0912508,1181,636,13.6,82.8,1.2845,9,103,106,66,106
30/11/2004,04.00.00,0.6,878,218.8118162,1.2,518,50,1294,42,1149,539,13.8,81.3,1.2767,7,40,25,55,55
30/11/2004,05.00.00,0.6,840,218.8118162,1.4,534,47,1268,38,1109,483,13.6,75.5,1.172,7,36,24,57,57
30/11/2004,06.00.00,0.7,879,218.8118162,1.9,575,110,1262,64,1111,537,11.5,81.4,1.1025,8,62,55,64,64
30/11/2004,07.00.00,1.1,999,218.8118162,3.6,690,193,1027,86,1192,707,11.8,80.7,1.1181,12,85,97,89,97
30/11/2004,08.00.00,2.5,1251,218.8118162,11,1015,475,751,127,1453,1070,12.3,78.9,1.1283,28,106,128,,128
30/11/2004,09.00.00,3.6,1351,218.8118162,17.5,1226,420,648,122,1649,1248,13,76,1.1317,41,105,123,,123
30/11/2004,10.00.00,3.6,1312,218.8118162,15.9,1177,439,711,141,1588,1261,13.7,70.9,1.1076,41,109,124,,124
30/11/2004,11.00.00,3.3,1201,218.8118162,13.4,1098,461,763,139,1500,1209,14,70.9,1.1244,38,108,127,,127
30/11/2004,12.00.00,2,1120,218.8118162,8.8,932,238,897,105,1301,1039,14.6,65.9,1.088,23,102,105,144,144
30/11/2004,13.00.00,1.9,1071,218.8118162,9.4,955,232,940,103,1311,977,14.9,59.9,1.0063,22,101,104,150,150
30/11/2004,14.00.00,2.2,1085,218.8118162,9.7,967,241,943,108,1321,976,14.9,58.4,0.9839,25,102,105,,105
30/11/2004,15.00.00,2.2,1113,218.8118162,10.1,980,278,984,109,1311,995,15.3,54.3,0.9357,25,103,109,,109
30/11/2004,16.00.00,3.8,1310,218.8118162,20.2,1301,496,746,149,1694,1350,14.6,56.6,0.9367,43,110,130,,130
30/11/2004,17.00.00,3.5,1183,218.8118162,14.2,1122,464,897,143,1476,1215,12.6,62,0.9027,40,109,127,,127
30/11/2004,18.00.00,5.2,1362,218.8118162,22.8,1373,600,755,159,1698,1461,11.9,62.3,0.8674,58,112,140,,140
